no,content_id,title,content_type_id,area_code,si_gun_gu_code,first_image1,first_image2,map_level,latitude,longitude,tel,addr1,addr2,homepage,overview
5460,2845946,"청춘, 커피페스티벌",15,1,18.0,http://tong.visitkorea.or.kr/cms/resource/68/3003568_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/3003568_image3_1.jpg,6,37.5142459111,127.1040305171,02-360-4520,서울특별시 송파구 올림픽로 300 롯데월드타워앤드롯데월드몰,서울 롯데월드타워 잔디광장,,
5309,3114538,매직드로잉 가족극 〈두들팝〉,15,1,13.0,http://tong.visitkorea.or.kr/cms/resource/32/3114532_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/3114532_image3_1.jpg,6,37.5498911308,126.9136829551,1600-8534,"서울특별시 마포구 양화로 45 (서교동, 메세나폴리스)",,,
5467,3355712,풍납야시장,15,1,18.0,http://tong.visitkorea.or.kr/cms/resource/10/3355710_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/3355710_image3_1.jpg,6,37.5373129844,127.1210921979,02-2147-2518,서울특별시 송파구 바람드리길 50 (풍납동),,,
5511,293047,2024 인사동 엔틱&아트페어,15,1,23.0,http://tong.visitkorea.or.kr/cms/resource/06/3344806_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/3344806_image3_1.jpg,6,37.574520076,126.9835675554,02-737-7890,서울특별시 종로구 인사동길 49,,,
5295,3301089,더 라이프 스타일 박람회,15,1,1.0,http://tong.visitkorea.or.kr/cms/resource/74/3301074_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/74/3301074_image3_1.png,6,37.4960890861,127.0707673919,02-6951-5561,서울특별시 강남구 남부순환로 3104 (대치동),,,
5294,2554931,댄싱노원 거리페스티벌,15,1,9.0,http://tong.visitkorea.or.kr/cms/resource/93/2610593_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/93/2610593_image2_1.png,6,37.6553315254,127.0614081608,02-2289-3487 / 3486,서울특별시 노원구 동일로 1414 롯데백화점,노해로 일원(롯데백화점 앞 - 순복음교회앞),,
5485,3031258,2023 도서관 정책세미나,15,1,15.0,,,6,37.4976821568,127.0045483736,010-2814-1055,서울특별시 서초구 반포대로 201 (반포동),국제회의장,,
5477,507531,한성백제문화제,15,1,18.0,http://tong.visitkorea.or.kr/cms/resource/32/3348232_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/3348232_image3_1.jpg,6,37.5206092598,127.1150682209,02-2147-2800,서울특별시 송파구 올림픽로 424 올림픽공원,올림픽공원 평화의 광장,,
5381,2659594,세텍메가쇼 2022 시즌2,15,1,1.0,http://tong.visitkorea.or.kr/cms/resource/54/2661054_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/2661054_image2_1.jpg,6,37.4957363721,127.0719811806,02-6677-3477,서울특별시 강남구 남부순환로 3104,(대치동),,
5392,3045064,썬셋&썬라이즈워크,15,1,21.0,http://tong.visitkorea.or.kr/cms/resource/63/3045063_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/63/3045063_image3_1.png,6,37.5511700886,126.9878733796,010-2100-3855,서울특별시 용산구 남산공원길 105 (용산동2가),,,
5416,3091113,운현궁 설맞이 민속 한마당,15,1,23.0,http://tong.visitkorea.or.kr/cms/resource/62/3110362_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/3110362_image3_1.jpg,6,37.575822761,126.986825555,02-766-9090,서울특별시 종로구 삼일대로 464 (운니동),,,
5401,3018712,얼루어 뷰티 페어,15,1,16.0,http://tong.visitkorea.or.kr/cms/resource/80/3018680_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/3018680_image3_1.jpg,6,37.5476801133,127.0594252952,02-510-4695,서울특별시 성동구 아차산로9길 41 (성수동2가),,,
5342,2616325,서울국악축제,15,1,23.0,http://tong.visitkorea.or.kr/cms/resource/89/3352889_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/3352889_image3_1.jpg,6,37.5773532075,126.9906584954,02-6462-7407,서울특별시 종로구 율곡로 102 (와룡동),,,
5362,626944,서울억새축제,15,1,13.0,http://tong.visitkorea.or.kr/cms/resource/66/3011366_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/3011366_image3_1.jpg,6,37.5675357894,126.8850267365,02-300-5581,서울특별시 마포구 하늘공원로 95,월드컵공원 하늘공원,,
5254,3014730,강북 캠퍼스 피크닉,15,1,3.0,http://tong.visitkorea.or.kr/cms/resource/23/3014723_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/3014723_image3_1.jpg,6,37.6339636993,127.0133270431,010-7286-1509,서울특별시 강북구 인수봉로 159 (수유동),한신대학교 서울캠퍼스,,
5487,2479634,2023 제20회 대한민국향토식문화대전(&남북음식문화축제),15,1,15.0,http://tong.visitkorea.or.kr/cms/resource/98/2997698_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/2997698_image3_1.jpg,6,37.467391878,127.0407514903,000-0000-0000,서울특별시 서초구 강남대로 27 AT센터,제1전시장,,
5500,2563502,2024 대한민국 미술축제,15,1,23.0,http://tong.visitkorea.or.kr/cms/resource/01/3348601_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/01/3348601_image3_1.png,6,37.5766118212,127.0014686424,070-7575-3102,서울특별시 종로구 대학로 57 (연건동),,,
5419,2671838,웰컴 대학로,15,1,23.0,http://tong.visitkorea.or.kr/cms/resource/43/2997743_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/2997743_image3_1.jpg,6,37.5819417723,127.002329524,02-743-5220,서울특별시 종로구 대학로 120,대학로 일대,,
5435,3331111,제 1회 강남구 테헤란밸리 과학축제,15,1,1.0,http://tong.visitkorea.or.kr/cms/resource/10/3331110_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/10/3331110_image3_1.png,6,37.4982186324,127.0283239716,02-2138-2018,서울특별시 강남구 강남대로 지하396 (역삼동),,,
5442,2911183,제38회 서울국제화장품·미용산업박람회 (2024 코스모뷰티서울),15,1,1.0,http://tong.visitkorea.or.kr/cms/resource/49/3116049_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/3116049_image3_1.jpg,6,37.5119175967,127.059217995,02-761-2512,서울특별시 강남구 영동대로 513 (삼성동),,,
5282,3324913,글로벌 라틴문화 페스티벌,15,1,13.0,http://tong.visitkorea.or.kr/cms/resource/74/3324874_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/74/3324874_image3_1.png,6,37.5560322859,126.9249734186,010-3075-2813,서울특별시 마포구 어울마당로 136 (서교동),마포구 홍대 레드로드R2광장무대,,
5471,3111722,한강역사탐방,15,1,20.0,http://tong.visitkorea.or.kr/cms/resource/85/3111685_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/85/3111685_image3_1.JPG,6,37.5263997727,126.9336095794,02-761-2578,서울특별시 영등포구 여의동로 330 (여의도동),한강사업본부 여의도안내센터,,
5465,3115909,코리아뷰티페스티벌,15,1,24.0,http://tong.visitkorea.or.kr/cms/resource/92/3115892_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/92/3115892_image3_1.png,6,37.5640962986,126.9842011262,02-6000-4356,서울특별시 중구 명동길 35 (명동1가),,,
5446,3348418,제로플 페스타,15,1,6.0,http://tong.visitkorea.or.kr/cms/resource/93/3348393_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/93/3348393_image3_1.png,6,37.5316487745,127.0667500827,070-5099-0903,서울특별시 광진구 능동로 10 (자양동),,,
5322,3087397,별난주류여행,15,1,15.0,http://tong.visitkorea.or.kr/cms/resource/69/3091569_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/3091569_image3_1.jpg,6,37.4996902526,127.0043094496,,서울특별시 서초구 반포대로 222 (반포동),가톨릭성모병원 옴니버스파크,,
5431,2753086,정신건강축제 - 내 마음을 가꾸는 정원,15,1,13.0,http://tong.visitkorea.or.kr/cms/resource/04/3009204_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/3009204_image3_1.jpg,6,37.5542907868,126.9230347562,02-3272-2334,서울특별시 마포구 홍익로 18,,,
5368,142193,서울프린지페스티벌,15,1,13.0,http://tong.visitkorea.or.kr/cms/resource/23/3331223_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/3331223_image3_1.jpg,6,37.5647227888,126.9163739577,02-325-8150,"서울특별시 마포구 성미산로13길 84-3 (성산동, 함께주택4호)",101호,,
5534,3300357,FEALAC 25주년 기념 특별전,15,1,23.0,http://tong.visitkorea.or.kr/cms/resource/40/3300340_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/3300340_image3_1.jpg,6,37.5716786179,126.9767821434,02-6263-4939,서울특별시 종로구 세종대로 지하172 (세종로),,,
5451,2818837,종묘 묘현례,15,1,23.0,http://tong.visitkorea.or.kr/cms/resource/88/3114688_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/3114688_image3_1.jpg,6,37.5710345779,126.9951471543,000-0000-0000,서울특별시 종로구 종로 157 (훈정동),,,
5453,3116057,중앙아시아 봄맞이축제,15,1,24.0,http://tong.visitkorea.or.kr/cms/resource/47/3116047_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/3116047_image3_1.jpg,6,37.5692400356,126.9780820941,02-730-2011,서울특별시 중구 태평로1가,1 청계광장,,
5428,142233,정동문화축제,15,1,24.0,http://tong.visitkorea.or.kr/cms/resource/29/3016429_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/3016429_image3_1.jpg,6,37.5670957913,126.9753629579,02-3701-1603,서울특별시 중구 정동,(세종대로 19길 124),,
5426,790211,장애인문화예술축제 A+ Festival,15,1,23.0,http://tong.visitkorea.or.kr/cms/resource/35/3345235_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/3345235_image3_1.jpg,6,37.5839799278,126.9746792089,02-6351-5905,서울특별시 종로구 청와대로 1 청와대,청와대 헬기장 및 춘추관,,
5360,2728896,서울스트리트댄스페스티벌,15,1,4.0,http://tong.visitkorea.or.kr/cms/resource/86/3347086_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/86/3347086_image3_1.png,6,37.5581279115,126.8492608192,02-2272-1917,서울특별시 강서구 화곡로63길 65 (등촌동),"스카이아트홀 B1, B2",,
5308,2755544,릴랙스위크,15,1,1.0,http://tong.visitkorea.or.kr/cms/resource/82/3110482_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/3110482_image3_1.jpg,6,37.4960890861,127.0707673919,02-2231-2011,서울특별시 강남구 남부순환로 3104 SETEC,(온라인 축제),,
5475,1799084,한국국제걷기대회,15,1,18.0,,,6,37.4776699781,127.1249713174,02-2274-7077,서울특별시 송파구 충민로 66,,,
5274,2756476,국가유산 조선왕릉축전,15,1,9.0,http://tong.visitkorea.or.kr/cms/resource/96/3315096_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/3315096_image3_1.jpg,6,37.6323396298,127.2080371233,1522-2295,경기도 남양주시 홍유릉로 352-1 (금곡동),,,
5326,2503125,브릿지워크한강,15,1,20.0,http://tong.visitkorea.or.kr/cms/resource/33/3352433_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/3352433_image3_1.jpg,6,37.5445580545,126.8933655127,070-4705-2008,서울특별시 영등포구 노들로 113 양화개나리점,,,
5255,3114696,강북구 어린이날 축제,15,1,3.0,http://tong.visitkorea.or.kr/cms/resource/95/3114695_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/3114695_image3_1.jpg,6,37.619724251,127.0445440464,02-901-2512,서울특별시 강북구 월계로 173 (번동),,,
5424,3000221,은평청년축제,15,1,22.0,http://tong.visitkorea.or.kr/cms/resource/16/3000216_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/16/3000216_image3_1.png,6,37.6037767873,126.9278940249,02-351-6884,서울특별시 은평구 녹번로 16 은평문화예술회관,은평문화예술회관,,
5564,1916658,서울 용산을 중심으로 알차게 하루 즐기기,25,1,21.0,http://tong.visitkorea.or.kr/cms/resource/70/1568170_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/1568170_image3_1.jpg,5,37.5205154388,126.9946597403,,,,,
5586,2037723,조선의 왕들이 지극히 아끼던 공간,25,1,23.0,http://tong.visitkorea.or.kr/cms/resource/55/1568355_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/1568355_image3_1.jpg,6,37.5809583673,126.9919888278,,,,,
5592,1889319,한양의 500년 도읍을 거닐다,25,1,23.0,http://tong.visitkorea.or.kr/cms/resource/81/1569281_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/1569281_image3_1.jpg,3,37.5745534411,126.9855423744,,,,,
5557,1951234,명동에서 이태원까지 서울의 낭만을...,25,1,24.0,http://tong.visitkorea.or.kr/cms/resource/59/705259_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/705259_image3_1.jpg,4,37.5635547287,126.9860954133,,,,,
5588,1952971,청와대 앞 코스 돌아보기,25,1,23.0,http://tong.visitkorea.or.kr/cms/resource/55/1568155_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/1568155_image3_1.jpg,4,37.5756364926,126.9768570246,,,,,
5550,1952978,궁의 북쪽 자하문 돌아보기,25,1,23.0,http://tong.visitkorea.or.kr/cms/resource/42/1568042_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/1568042_image3_1.jpg,6,37.5801859611,126.9767235747,,,,,
5562,1951271,사라진 성곽길을 따라 걷기,25,1,23.0,http://tong.visitkorea.or.kr/cms/resource/11/1945811_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/1945811_image3_1.jpg,4,37.5760281134,126.976843125,,,,,
5595,2038266,600년 역사의 재미난 스토리가 흐르는 골목,25,1,23.0,http://tong.visitkorea.or.kr/cms/resource/77/1024377_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/1024377_image3_1.jpg,6,37.5790640424,126.9863810591,,,,,
5548,1920563,고풍스러움이 흐르는 북촌,25,1,23.0,http://tong.visitkorea.or.kr/cms/resource/82/893882_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/893882_image3_1.jpg,7,37.57853359,126.9886864194,,,,,
5577,2030911,서촌에서 즐기는 즐거운 맛산책,25,1,23.0,http://tong.visitkorea.or.kr/cms/resource/62/1989062_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/1989062_image3_1.jpg,6,37.5792026787,126.9732044783,,,,,
5558,1915410,미술관과 아쿠아리움으로 떠나는 힐링 여행,25,1,21.0,http://tong.visitkorea.or.kr/cms/resource/64/632864_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/632864_image3_1.jpg,10,37.5380968058,126.998894968,,,,,
5553,2022929,"낮이 좋아? 밤이 좋아? 서울의 주경, 야경 여행코스",25,1,,http://tong.visitkorea.or.kr/cms/resource/72/1782972_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/1782972_image3_1.jpg,6,37.5759947835,126.9768292386,,,,,
5571,1889328,서울의 랜드마크를 만나다,25,1,24.0,http://tong.visitkorea.or.kr/cms/resource/15/1356615_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/1356615_image3_1.jpg,6,37.5554275981,126.9694943782,,,,,
5551,1951266,남산 자락 딸각발이를 만나러 가는 길,25,1,24.0,,,6,37.5581224015,127.0069353346,,,,,
5579,1953120,성북동 마을과 문화 유적 이야기,25,1,17.0,http://tong.visitkorea.or.kr/cms/resource/96/1927896_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/1927896_image3_1.jpg,5,37.5985313567,126.9937770548,,,,,
5549,1952975,과거와 현재의 시간이 겹쳐진 부암동길,25,1,23.0,http://tong.visitkorea.or.kr/cms/resource/14/572314_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/572314_image3_1.jpg,6,37.5711257558,126.9685023578,,,,,
5582,1977724,여의도 샛강을 따라 걷는 길,25,1,20.0,http://tong.visitkorea.or.kr/cms/resource/57/1918857_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/1918857_image3_1.jpg,4,37.5189615106,126.9203498862,,,,,
5569,1914507,"서울의 놀거리, 볼거리를 하루에",25,1,17.0,http://tong.visitkorea.or.kr/cms/resource/52/1545552_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/1545552_image3_1.jpg,3,37.5936514246,126.9968658003,,,,,
5589,2383723,"태조 이성계, 조선을 건국하고 종묘와 사직을 세우다",25,1,,http://tong.visitkorea.or.kr/cms/resource/68/2005768_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/2005768_image3_1.jpg,6,37.5756752063,126.9673551116,,,,,
5578,1953117,"성북동 마을과 고택, 예술가들의 이야기",25,1,17.0,,,6,37.5936180014,126.9916579427,,,,,
5594,2590223,3·1운동의 정신을 느껴보는 서울 여행,25,1,23.0,http://tong.visitkorea.or.kr/cms/resource/31/1568431_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/1568431_image3_1.jpg,6,37.5752811449,126.9861478542,,,,,
5560,1953116,북촌을 중심으로 한 조선시대 생활 이야기,25,1,23.0,http://tong.visitkorea.or.kr/cms/resource/04/1903904_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/1903904_image3_1.jpg,4,37.5812776131,126.9829674185,,,,,
5554,1915423,도시의 고풍스러운 정취를 즐기다,25,1,23.0,http://tong.visitkorea.or.kr/cms/resource/76/1569276_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/1569276_image3_1.jpg,3,37.5745534411,126.9855423744,,,,,
5561,1920559,빌딩 숲 강남 속에서 찾은 힐링,25,1,1.0,,,4,37.5071013134,127.0494329104,,,,,
5575,1952958,서울의 역사 중심지를 걷다,25,1,23.0,http://tong.visitkorea.or.kr/cms/resource/01/1568101_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/1568101_image3_1.jpg,4,37.5779914638,126.9595474247,,,,,
5581,2390486,세련됨에 깃든 촌스러움이 정겹다. 부암동,25,1,23.0,http://tong.visitkorea.or.kr/cms/resource/95/2034195_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/2034195_image3_1.jpg,6,37.5927259859,126.9664408229,,,,,
5570,1951225,서울의 대문 숭례문과 그 주변의 사람들을 찾아,25,1,24.0,http://tong.visitkorea.or.kr/cms/resource/01/1945801_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/1945801_image3_1.jpg,4,37.5599855058,126.9752992762,,,,,
5556,1915680,동대문 투어하기,25,1,23.0,http://tong.visitkorea.or.kr/cms/resource/51/710251_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/710251_image3_1.jpg,5,37.5704793121,127.0076821392,,,,,
5545,2384832,"가정의 달, 싱글을 위한 혼자 먹는 밥상 코스",25,1,,http://tong.visitkorea.or.kr/cms/resource/70/2382970_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/2382970_image3_1.jpg,6,37.5071013134,127.0494329104,,,,,
5591,1953123,한양도성 안 궁궐과 학교이야기,25,1,17.0,http://tong.visitkorea.or.kr/cms/resource/12/1868112_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/1868112_image3_1.jpg,6,37.6017918513,126.98052817,,,,,
5572,1977718,서울의 상수동 이색골목 탐방,25,1,13.0,http://tong.visitkorea.or.kr/cms/resource/78/1819178_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/1819178_image3_1.jpg,4,37.5600788565,126.9148464502,,,,,
5576,1920555,서울의 하이드파크와 전통시장,25,1,17.0,http://tong.visitkorea.or.kr/cms/resource/93/613093_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/613093_image3_1.jpg,7,37.541499976,127.0427408778,,,,,
