attraction_id,mission,level,근력,근지구력,유연성,심폐지구력,민첩성,순발력,평형성
2667611,"이대거리에서 친구와 함께 다양한 포즈로 사진 찍기 레이스하기",5,0,0,1,1,0,0,0
2667611,"이대거리를 따라 연속으로 10분 동안 걷고 중간중간 간단한 운동하기",3,0,1,0,1,0,0,0
486685,"호압사까지 걷고 호압사 앞에서 기도를 하는 포즈로 사진찍기.",2,1,0,0,1,0,0,0
486685,"호압사 주변을 돌며 다양한 각도에서 사진을 찍기.",3,0,0,1,0,1,0,0
486685,"호압사 내부를 탐험하며 각 명소에 대해 설명을 듣고 그에 맞는 포즈로 사진 찍기.",4,0,0,0,1,0,0,1
486685,"호압사 근처에서 전통차를 마시며 전통적인 인사법을 연습하기.",3,1,0,1,0,0,0,0
486685,"호압사 주변 걷기 코스를 따라 여러 번 스탑워치를 체크하며 빠르게 걷기.",4,0,0,0,1,0,1,0
2778135,"오류동역 주변을 탐방하며 다양한 포즈로 사진 찍기",3,0,0,1,1,0,0,0
2778135,"오류동역에서 불릿 저널링을 하며 주어진 주제에 대해 적기",2,0,0,1,0,0,0,1
2778135,"오류동역 인근에 위치한 카페를 방문하여 주문한 음료를 들고 다양한 포즈 취하기",3,1,0,0,0,1,0,0
2778135,"오류동역에서 10분간 스트레칭 후 산책하며 주변 풍경 감상하기",2,0,0,1,1,0,0,0
2778135,"오류동역에서 친구와 함께 돌기 놀이를 하며 서로의 균형 잡기 도전하기",4,0,0,0,0,0,1,1
130972,"주한 프랑스문화원 내부를 탐험하며 다양한 공간에서 사진 촬영하기",3,0,0,1,1,0,0,0
130972,"주한 프랑스문화원 정원에서 특정 포즈로 다양한 사진 촬영하기",2,0,0,1,0,0,0,1
130972,"주한 프랑스문화원 주변 거리를 걸으며 프랑스 관련 정보 찾기",4,0,1,0,1,0,0,0
130972,"문화원 내 전시물 앞에서 친구와 함께 포즈 취하기",3,0,0,1,0,0,1,0
130972,"주한 프랑스문화원에서 프랑스어 단어를 몸으로 표현하며 사진 찍기",2,0,0,0,0,1,0,1
3082034,"삼모아트센터 주변에서 다양한 포즈로 사진 촬영하고 친구와 경쟁하기",3,0,0,1,0,1,0,0
3082034,"삼모아트센터의 주요 조각 작품들을 찾아가며 각 작품 앞에서 포즈 취하기",4,0,1,0,1,0,0,0
3082034,"삼모아트센터 입구까지 빠른 걸음으로 이동한 후 여러 동작으로 몸풀기",2,0,0,1,1,0,0,0
3082034,"삼모아트센터의 복도에서 특정 주제를 가지고 스토리 연출 사진 촬영하기",3,0,0,0,0,0,0,1
3082034,"삼모아트센터 주변에서 10분간 벤치에 앉지 않고 스트레칭하며 이동하기",3,0,1,1,0,0,0,0
3085036,"픽스굿 갤러리 주변을 걸으며 다양한 아트 작품을 찾고 각 작품 앞에서 포즈 취하기",3,1,0,0,1,0,0,0
3085036,"갤러리 내 특정 작품을 주제로 스토리텔링 하며 사진 촬영하기",4,0,0,1,0,0,0,1
3085036,"갤러리에서 주어진 시간 내에 작품을 찾고 그에 관한 퀴즈를 풀기",5,0,0,0,1,1,0,0
3085036,"픽스굿 갤러리의 미술 작품을 배경으로 친구와 함께 다양한 포즈로 촬영하기",2,0,0,1,0,0,1,0
3085036,"갤러리의 주어진 지점에서 다른 관람객과 함께 리레이 형태로 작품 탐방하기",4,0,1,0,1,0,0,0
3013185,"바탕골소극장 주변을 트레킹하며 재미있는 포즈로 사진 촬영하기",3,1,0,0,1,0,0,0
3013185,"소극장 안에서 연극 주제에 맞춰 대사 연기와 다양한 표정으로 사진 찍기",4,0,0,1,0,1,0,0
3013185,"소극장에서 친구와 함께 즉흥 연극을 하고 촬영하기",5,0,1,0,0,0,1,0
3013185,"소극장 주변에서 제공되는 스탬프 투어를 하며 완주하기",3,0,1,0,1,0,0,0
3013185,"바탕골소극장 앞에서 다양한 몸짓으로 특정 장면 재현하기",4,0,0,1,0,0,0,1
2745583,"플로팅 아일랜드의 각 다리 사이를 뛰어다니며 다양한 포즈로 사진 찍기",4,0,0,0,1,1,0,0
2745583,"플로팅 아일랜드 주변에서 10분 동안 조깅하기",3,0,0,0,1,0,0,0
2745583,"플로팅 아일랜드에서 특정 장소를 찾아가며 순간적으로 포즈 바꾸기",5,0,0,1,0,1,0,0
2745583,"플로팅 아일랜드에서 실제 구조물을 따라 다양한 포즈를 취하며 사진 촬영하기",4,1,0,1,0,0,0,0
2745583,"플로팅 아일랜드의 경치를 배경으로 친구와 함께 하이파이브하며 사진 찍기",2,0,0,0,0,0,1,1
719514,"도서관의 책장을 따라 20분 동안 빠르게 걸으며 다양한 책의 제목과 주제를 기록하기",4,0,1,0,1,0,0,0
719514,"지식재산 관련 주제로 짧은 발표 준비 후 도서관 안에서 친구들에게 발표하기",3,0,0,1,0,0,1,0
719514,"도서관의 특정 코너까지 장애물 피하며 달려가고 그곳에서 다양한 포즈로 사진찍기",5,1,0,0,0,1,0,0
719514,"정해진 시간 안에 도서관 내에서 다양한 책 제목 찾기 레이스 진행하기",4,0,0,0,0,1,1,0
719514,"도서관 안에서 각자의 눈높이에 맞춰 책 한 권 선정하고 친구에게 설명하는 미션 수행하기",3,0,0,1,0,0,0,1
2998565,"하이 스트리트 이탈리아에서 다양한 물건을 찾아 그 자리에서 인증 사진 찍기",3,0,0,0,0,1,1,0
2998565,"하이 스트리트 이탈리아의 특정 매장을 방문해 물건의 무게를 추측하고 맞추기",4,1,0,1,0,0,0,0
2998565,"하이 스트리트 이탈리아 곳곳에서 제시된 주제에 맞춰 포즈를 취하며 사진 찍기",2,0,0,1,0,0,0,1
2998565,"하이 스트리트 이탈리아의 각 층에서 숨겨진 스탬프를 찾아 모으기",5,0,1,0,1,0,0,0
2998565,"하이 스트리트 이탈리아에서 제공된 의상을 입고 다양한 장소에서 사진 촬영하기",3,0,0,1,0,1,0,0
3012859,"국립극장 공연예술박물관 내 여러 전시를 돌아보며 각 전시 앞에서 다양한 포즈로 사진 찍기",3,0,0,1,1,0,0,0
3012859,"특정 전시에서 주어진 주제에 맞춰 연기를 하고 그 모습을 사진으로 남기기",4,0,0,0,0,1,1,0
3012859,"박물관에 있는 특정 공연 소품을 찾아 인증하는 미션을 회기하며 사진 찍기",3,0,1,0,1,0,0,0
3012859,"공연장 앞에서 친구와 함께 연극 대사 한 구절을 몸으로 표현하고 사진 찍기",5,0,0,1,0,0,0,1
3012859,"전시장을 순회하며 각 전시 주제에 대해 간단한 퀴즈 풀고 모은 스탬프 인증하기",4,0,0,1,0,1,0,0
3080738,"콘텐츠박스에서 다양한 자세로 친구와 함께 사진을 찍기",3,1,0,1,0,0,0,0
3080738,"콘텐츠박스 주변을 뛰어다니며 주어진 색상의 물건을 찾기",4,0,0,0,0,1,1,0
3080738,"콘텐츠박스에서 다리찢기 또는 스트레칭을 진행한 뒤 사진 촬영하기",2,0,0,1,0,0,0,1
3080738,"콘텐츠박스 내에 있는 특정 코너를 찾아서 그 코너와 관련된 포즈 취하기",3,0,1,0,0,1,0,0
3080738,"콘텐츠박스에서 제공되는 운동기구를 사용해 10회 이상 운동하기",4,1,0,0,1,0,0,0
1849416,"대한민국역사박물관 주변에서 다양한 역사적 인물의 포즈를 취하며 사진 촬영하기",3,0,0,1,0,1,0,0
1849416,"박물관 내부에서 특정 전시물까지 빠르게 이동해 사진 찍기",4,0,0,0,1,0,1,0
1849416,"주변 공원에서 간단한 예전 민속놀이 체험하기",2,1,0,1,0,0,0,0
1849416,"정해진 시간 내에 박물관에서 특정 정보를 찾고 사진 인증하기",3,0,0,0,1,1,0,0
1849416,"박물관 외부에서 역사적 사건을 몸으로 표현하고 사진 촬영하기",4,0,0,1,0,0,0,1
130170,"규장각 주변 산책로를 따라 걸으며 다양한 자연 경관을 배경으로 사진 찍기",3,0,0,1,1,0,0,0
130170,"규장각에서 지문의 형태로 사각형을 그려보며 그 위에서 다양한 포즈 취하기",4,0,0,1,0,0,0,1
130170,"규장각에서 소리가 나는 장소를 찾아 다니며 빨리 이동하기",3,0,0,0,0,1,1,0
130170,"규장각 안의 책을 이용해 특정 주제의 사진 촬영하기",2,1,0,1,0,0,0,0
130170,"규장각 주변에서 돈가스를 주제로 한 릴레이 사진 찍기",4,0,1,0,0,1,0,0
2642151,"갤러리JJ에서 전시된 작품과 함께 포즈를 취하며 다양한 사진 찍기",3,0,0,1,0,1,0,0
2642151,"갤러리JJ에 있는 특정 작품을 5분 안에 찾아 사진 촬영하기",4,0,0,0,0,1,1,0
2642151,"갤러리JJ의 각 전시실을 이동하며 작품 설명을 외치고 사진 찍기",3,0,0,0,1,0,0,1
2642151,"갤러리JJ에서 특정 색상의 작품을 찾아 인증하기",2,0,1,0,0,1,0,0
2642151,"갤러리JJ 내에서 작품에 따라 여러 가지 다양한 포즈를 연출하며 사진 찍기",4,1,0,1,0,0,0,0
130924,"관세박물관 주변을 탐험하며 숨겨진 조각상을 찾아 사진 찍기",3,0,0,0,1,1,0,0
130924,"관세박물관의 전시물 중 하나를 기준으로 다양한 포즈 취하며 사진 찍기",2,0,0,1,0,0,0,1
130924,"관세박물관 내부를 돌아다니며 특정 전시물을 찾는 퀘스트 수행하기",4,0,1,0,1,0,0,0
130924,"관세박물관 앞에서 계단 오르내리기를 반복하여 몸풀기",3,1,0,0,1,0,0,0
130924,"관세 관련 퀴즈를 풀며 정답을 맞추고 다음 전시물 이동하기",2,0,0,1,0,0,0,1
2764516,"국토발전전시관 내부에서 전시물과 함께 다양한 포즈로 사진 촬영하기",3,1,0,1,0,0,0,0
2764516,"전시관 내에서 특정 전시물 5개를 찾아 다니며 인증 사진 찍기",4,0,0,0,0,1,1,0
2764516,"전시관의 각 공간을 돌아다니며 역사에 관한 퀴즈를 풀기",3,0,0,1,0,0,0,1
2764516,"전시관의 객석에서 서로 다른 포즈로 팀원들과 사진 촬영하기",2,1,0,1,0,0,0,0
2764516,"전시관 내에서 10번의 스텝을 뒷걸음질하며 다양한 표정 짓기",3,0,0,0,0,1,1,0
130406,"연우소극장 주변을 한 바퀴 돌며 다양한 알림판을 찾아 사진찍기",3,0,0,0,1,1,0,0
130406,"연우소극장 앞에서 유연한 자세로 스트레칭 후 사진 찍기",2,0,0,1,0,0,0,1
130406,"주변 카페로 이동하며 손으로 컵 잡고 균형 잡기 대회하기",4,0,0,0,0,1,0,0
130406,"연우소극장 주변 벤치에 앉아 한 다리로 균형잡기 챌린지하기",3,1,0,0,0,0,0,1
130406,"소극장 인근에서 빠르게 걷기 챌린지하고 친구와 하이파이브 하기",3,0,0,0,1,0,1,0
130231,"국립극장 주변을 산책한 후 다양한 아트 포즈로 사진 찍기",3,0,0,1,1,0,0,0
130231,"국립극장 안에서 다양한 공연 포즈를 취하며 사진 촬영하기",4,0,0,1,0,1,0,0
130231,"국립극장 근처의 조각품을 찾아서 친구와 함께 인증 사진 찍기",3,0,0,0,0,1,1,0
130231,"국립극장 앞의 계단을 오르내리며 스트레칭 사진 찍기",2,1,0,1,0,0,0,0
130231,"극장 주변을 지도에 따라 탐험하며 체크포인트 인증하기",4,0,1,0,1,0,0,0
130233,"도서관 1층에서 시작해 3층까지 계단 오르기 후 도서관 데이터를 활용해 간단한 책 리뷰 작성하기",4,1,0,0,1,0,0,0
130233,"도서관의 특정 주제에 맞는 책을 10분 안에 찾아 인증샷 찍기",3,0,0,0,0,1,1,0
130233,"도서관 내 정해진 구역에서 헬스장을 이용하는 듯한 포즈로 사진찍기",2,1,0,1,0,0,0,0
130233,"도서관의 구조를 활용해 미니 스캐빈저 헌트 진행하기",4,0,0,1,0,1,0,0
130233,"도서관의 다양한 서가를 둘러본 후 가장 흥미로운 책에 대해 짧은 발표하기",3,0,0,1,0,0,0,1
3013173,"일신홀 주위를 걸으며 다양한 스트레칭 동작을 수행하고 사진 찍기",3,0,0,1,1,0,0,0
3013173,"일신홀 내부에서 친구와 함께 팀릴레이로 작은 장애물 코스를 만들고 통과하기",4,0,1,0,0,1,0,0
3013173,"일신홀 계단을 오르내리며 다양한 포즈로 사진 촬영하기",3,1,0,0,1,0,0,0
3013173,"일신홀 주변에서 숨겨진 명소를 찾아 퍼즐을 풀며 보물찾기",4,0,0,1,0,1,0,0
3013173,"일신홀 입구에서 친구와 하이파이브를 하며 입장하기",2,0,0,0,0,0,1,1
3074742,"마이아트뮤지엄의 전시 공간에서 다양한 포즈로 사진을 촬영하며 전시를 탐방하기.",3,0,1,1,0,0,0,0
3074742,"마이아트뮤지엄 주변에서 예술작품의 설명을 바탕으로 스캐빈저 헌트를 하며 사진 찍기.",4,0,0,0,0,1,1,0
3074742,"마이아트뮤지엄 인근 공원에서 미술 영감을 받아 자연 속에서 드로잉 체험하기.",3,0,0,1,0,0,0,1
3074742,"특정 전시물 앞에서 그 전시의 주제에 맞춰 몸으로 표현하고 사진 찍기.",5,0,0,1,1,0,0,0
3074742,"전시회 방문 후 진행되는 미술 놀이에 참여하여 다른 사람과 경쟁하기.",4,0,1,0,0,0,1,0
2773265,"K현대미술관의 다양한 전시를 보며 각 전시 앞에서 인상 깊은 포즈로 사진 찍기",3,0,0,1,0,0,0,1
2773265,"K현대미술관 내 특정 작품을 찾아 가며 작품에 대한 설명을 팀원에게 이야기하기",4,0,1,0,1,0,0,0
2773265,"K현대미술관 주변 산책로를 따라 걸으며 자연과 함께하는 사진 촬영하기",2,0,0,1,1,0,0,0
2773265,"K현대미술관의 전시장에서 친구와 함께 전시 작품을 몸으로 표현해 보기",4,1,0,1,0,0,0,0
2773265,"특정 테마(예: 색깔, 형태)에 맞춰 K현대미술관에서 원하는 작품 촬영하기",3,0,0,0,0,1,1,0
2762852,"농업박물관 전시관으로 이동하며 다양한 농업 관련 퀴즈를 풀기",3,0,1,0,1,0,0,0
2762852,"박물관의 농작물 표본을 한 바퀴 돌아보고 각 표본과 함께 사진 찍기",4,0,0,1,0,1,0,0
2762852,"농업박물관의 정원에서 다양한 채소를 찾아 사진으로 인증하기",3,0,0,0,0,1,1,0
2762852,"특정 농기구를 정해진 시간 내에 10번 들어 올려서 인증하기",2,1,1,0,0,0,0,0
2762852,"박물관의 전시물 중 특정 농작물이나 농기구를 주제로 포즈를 취해 사진 찍기",5,0,0,1,0,0,0,1
736766,"더페이지갤러리 내 다양한 미술 작품 앞에서 각기 다른 포즈로 사진 촬영하기",2,0,0,1,1,0,0,0
736766,"더페이지갤러리를 탐방하면서 특정 작품 찾고 인증사진 찍기",3,0,1,0,0,1,0,0
736766,"갤러리 내에서 주어진 시간 안에 가장 흥미로운 작품에 대해 3개의 단어로 설명하기",4,0,0,1,0,0,1,0
736766,"인근 카페로 이동하면서 다섯 가지 다른 동작(걷기, 뛰기, 점프하기 등)을 시도하기",3,0,0,0,1,1,0,0
736766,"더페이지갤러리 앞에서 갤러리의 주제를 몸으로 표현해 사진 촬영하기",2,0,0,1,0,0,0,1
2764310,"고당기념관 주변 공원에서 트레킹하며 다양한 포즈로 사진 촬영하기",3,1,0,0,1,0,0,0
2764310,"고당기념관 내 벤치에서 스트레칭 동작을 따라하며 사진 찍기",2,0,0,1,0,0,0,1
2764310,"고당기념관 근처에서 숨겨진 조형물을 찾아 사진 찍기",4,0,0,1,0,1,0,0
2764310,"고당기념관 앞에서 팀을 나눠 릴레이 형태로 탐험하며 미션 수행하기",4,0,1,0,1,0,0,0
2764310,"고당기념관 주변에서 고리 던지기 게임하기",3,0,0,0,0,1,1,0
3082213,"TCC아트센터 주변을 산책하며 다양한 포즈로 사진 찍기",2,0,0,1,1,0,0,0
3082213,"TCC아트센터 내에서 제공되는 다양한 전시를 탐험하며 체크포인트를 모두 통과하기",3,0,1,0,1,0,0,0
3082213,"TCC아트센터의 특정 작품 앞에서 제스처를 통해 그 감정을 표현하고 사진 찍기",4,0,0,1,0,0,0,1
3082213,"TCC아트센터 내 벤치에 올라가서 균형 잡으며 다양한 포즈로 인증 사진 찍기",5,1,0,0,0,0,0,1
3082213,"TCC아트센터 주변의 전망 좋은 곳으로 이동하며 제한 시간 내에 여러 장의 풍경 사진 찍기",3,0,0,0,1,1,0,0
231960,"일본공보문화원 주변을 탐방한 후 특별한 포즈로 사진 촬영하기",3,0,0,1,1,0,0,0
231960,"일본공보문화원에서 특정 주제에 맞는 다양한 사진 찍기",4,0,0,1,0,1,0,0
231960,"주변의 명소를 찾아 트레킹하며 체크포인트에서 사진 찍기",5,0,1,0,1,0,0,0
231960,"일본공보문화원 전시관에서 흥미로운 정보를 찾아서 퀴즈 만들기",2,0,0,1,0,0,0,1
231960,"주변에서 사람들이 자주 하는 일본 전통 놀이 체험하기",3,0,1,0,0,1,0,0
699241,"김대중도서관 옆 공원에서 10분간 조깅 후 도서관 입구에서 기념 사진 찍기.",3,0,1,0,1,0,0,0
699241,"도서관 내 특정 책 제목 찾기 게임을 하며 5분 내에 책 위치 찾기.",4,0,0,0,0,1,1,0
699241,"도서관 주변의 조각 공원 탐방 후 각 조각상과 함께 포즈를 취해 사진 찍기.",3,1,0,1,0,0,0,0
699241,"도서관 2층까지 계단 오르기 후 멋있는 포즈로 사진 촬영하기.",2,1,0,0,1,0,0,0
699241,"도서관에서 제공하는 북 큐레이션 코너를 탐색하여 3개의 책 추천하기.",4,0,0,1,0,0,0,1
130851,"동림매듭공방에서 다양한 매듭을 익히며 동시에 10가지 매듭을 만들어 사진찍기",4,0,1,1,0,0,0,0
130851,"두 손을 사용해 다양한 매듭을 동시에 묶어보는 챌린지하기",5,1,0,0,0,1,0,0
130851,"동림매듭공방에서 수업 중 배운 매듭을 활용해 작업 후 자신만의 작품을 만들어 인증하기",3,0,1,0,0,0,0,1
130851,"정해진 시간 내에 특정 매듭을 가장 빠르게 완성하는 경연 대회 참여하기",5,0,0,0,0,1,1,0
130851,"다양한 재료를 활용해 각자 매듭을 만든 후 서로의 작품을 교환해보는 활동하기",3,0,0,1,1,0,0,0
2762802,"화폐박물관에서 각 전시관을 돌아다니며 원하는 화폐를 찾아 사진 찍기",3,0,1,0,0,1,0,0
2762802,"화폐박물관에서 특정 화폐의 역사에 대해 퀴즈를 풀고 정답을 맞추기",2,0,0,1,0,0,0,1
2762802,"화폐박물관의 테마를 따라 다양한 포즈로 사진 촬영하기",4,0,0,1,1,0,0,0
2762802,"화폐박물관 내에서 제공되는 체험 코너에서 화폐 찍기 도전하기",3,1,0,0,0,0,1,0
2762802,"화폐박물관에서 친구와 함께 화폐 전시체험에 대해 역할극 연출하기",5,0,0,1,0,1,0,0
1062450,"SJ쿤스트할레 주변을 돌아다니며 예술작품에 대한 이야기를 사진으로 표현하기",3,0,0,1,0,1,0,0
1062450,"SJ쿤스트할레에서 예술작품을 참고하여 몸으로 다른 작품을 표현해 사진촬영하기",4,0,0,1,0,0,0,1
1062450,"SJ쿤스트할레의 특정 지점까지 빠르게 이동하며 다양한 포즈로 사진 찍기",3,0,0,0,1,0,1,0
